id,name,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport
32288,Brides-les-Bains,45.45441,6.571562,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32289,Castelnaud-de-Gratecambe,44.4836248,0.6717837,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32290,Chambry,49.6073152,3.6634698,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32291,Champagny-en-Vanoise,45.4547979,6.692988,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32292,Champigny-sur-Marne,48.81642,2.49366,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32293,Choisey,47.0635471,5.4471729,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32294,Coincy,49.1076402,6.2708389,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32295,Cosne-Cours-sur-Loire,47.3824659,2.9144732,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32296,Coulounieix-Chamiers,45.1446618,0.6956302,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32297,Coupvray,48.8758917,2.7844004,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32298,Drumettaz-Clarafond,45.6565513,5.9127774,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32299,Famars,50.3191642,3.509799,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32300,Freyming-Merlebach,49.147581,6.819356,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32301,Le Bois,45.490605,6.498598,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32302,Le Cannet,43.57662,7.01912,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32303,Le Cannet-des-Maures,43.3937059,6.3516165000000004,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32304,Les Monts-Verts,44.8721649,3.2492268,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32305,Les Rousses,46.48629,6.076945,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32306,Lieres,50.554032,2.416716,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32307,Macot-la-Plagne,45.553292,6.674054,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32308,Marck,50.9412961,1.9455938,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32309,Montpellier-de-Medillan,45.63462,-0.74457,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32310,Planay,45.423989,6.698581,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32311,Pralognan-la-Vanoise,45.382062,6.721232,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32312,Riorges,46.0551335,4.0656763,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32313,Saint-Aignan-sur-Cher,47.2477372,1.3549067,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32314,Saint-Bon-Tarentaise,45.433942,6.637265,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32315,Sainte-Foy-Tarentaise,45.580011,6.91239,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32316,Saint-Laurent-sur-Manoire,45.1479262,0.7985222,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32317,Salins-les-Thermes,45.472429,6.533888,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32318,Seez,45.622311,6.79701,NA,FR,Europe/Paris,TRUE,FALSE,FALSE
32319,Bugojno,44.0646,17.4201,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32320,Citluk,43.2262492,17.6955277,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32321,Donji Vakuf,44.148499,17.391171,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32322,Gracanica,44.69845,18.3175,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32323,Jajce,44.38245,17.235945,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32324,Kotor Varou,44.606251,17.405649,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32325,Kupres,43.9916896,17.2803166,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32326,Medugorje,43.200913,17.6629672,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32327,Mostar,43.343891,17.80986,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32328,Tomislavgrad,43.7187433,17.2236492,NA,BA,Europe/Sarajevo,TRUE,FALSE,FALSE
32329,Novi Pazar,43.326881,27.1656,NA,BG,Europe/Sofia,TRUE,FALSE,FALSE
32330,Sliven,42.68583,26.32917,NA,BG,Europe/Sofia,TRUE,FALSE,FALSE
32331,Stara Zagora,42.43278,25.64194,NA,BG,Europe/Sofia,TRUE,FALSE,FALSE
32332,Bellcaire d'Emporda,42.0792042,3.0958224,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32333,Esterri d'Aneu,42.63333,1.13333,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32334,L'Alguenya,38.3399666,-1.0023857,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32335,L'Avella,41.4421761,1.6087491,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32336,L'Escala,42.126224,3.13295,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32337,Les Cases d'Alcanar,40.55,0.53333,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32338,L'Espunyola,42.05318,1.77227,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32339,L'Hostal,41.2977227,1.5411535,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32340,Montserrat Parc,41.60661853,1.740818024,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32341,Pla de l'Ermita,42.5139732,0.857552,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32342,S'Agaro,41.7952334,3.0544361,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32343,Santa Cristina d'Aro,41.8137777,2.9972986,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32344,Valencia d'Aneu,42.6339796,1.1096733,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32345,Vallbona d'Anoia,41.51996,1.70949,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32346,Vilanova de l'Aguda,41.91667,1.25,NA,ES,Europe/Madrid,TRUE,FALSE,FALSE
32347,Bjelovar,45.899792,16.838751,NA,HR,Europe/Zagreb,TRUE,FALSE,FALSE
32348,Hum na Sutli,46.2138525,15.6903134,NA,HR,Europe/Zagreb,TRUE,FALSE,FALSE
32349,Nasice,45.4946861,18.0951118,NA,HR,Europe/Zagreb,TRUE,FALSE,FALSE
32350,Otocac,44.8689344,15.237525,NA,HR,Europe/Zagreb,TRUE,FALSE,FALSE
32351,Orahovica,45.529585,17.858019,NA,HR,Europe/Zagreb,TRUE,FALSE,FALSE
32352,Dungarvan,52.08806,-7.62528,NA,IE,Europe/Dublin,TRUE,FALSE,FALSE
32353,New Ross,52.39667,-6.93667,NA,IE,Europe/Dublin,TRUE,FALSE,FALSE
32354,Barrafranca,37.37727,14.20126,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32355,Castrovillari,39.8152678,16.1997438,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32356,Firmo,39.721748,16.16828,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32357,Mirabella Imbaccari,37.326172,14.44555,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32358,Montallegro,37.3911879,13.3503598,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32359,Palma di Montechiaro,37.192768,13.76546,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32360,Piazza Armerina,37.385768,14.3706714,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32361,Raffadali,37.401058,13.53214,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32362,Riesi,37.280319,14.08345,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32363,Siculiana,37.3354454,13.4216615,NA,IT,Europe/Rome,TRUE,FALSE,FALSE
32364,Kaunas,54.9,23.9,NA,LT,Europe/Vilnius,TRUE,FALSE,FALSE
32365,Marijampole,54.56667,23.35,NA,LT,Europe/Vilnius,TRUE,FALSE,FALSE
32366,Panevezys,55.73333,24.35,NA,LT,Europe/Vilnius,TRUE,FALSE,FALSE
32367,Bauska,56.4102879,24.1999989,NA,LV,Europe/Riga,TRUE,FALSE,FALSE
32368,Berane,42.856339,19.875179,NA,ME,Europe/Podgorica,TRUE,FALSE,FALSE
32369,Cettinge,42.38443,18.932289,NA,ME,Europe/Podgorica,TRUE,FALSE,FALSE
32370,Rozaj,42.847672,20.171721,NA,ME,Europe/Podgorica,TRUE,FALSE,FALSE
32371,Gostivar,41.79722,20.90833,NA,MK,Europe/Skopje,TRUE,FALSE,FALSE
32372,Struga,41.17806,20.67611,NA,MK,Europe/Skopje,TRUE,FALSE,FALSE
32373,Tetovo,42.01056,20.97139,NA,MK,Europe/Skopje,TRUE,FALSE,FALSE
32374,Andrychow,49.8548934,19.3412842,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32375,Annopol,50.8853797,21.8569157,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32376,Augustow,53.8434431,22.9796023,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32377,Baranow Sandomierski,50.49912,21.54204,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32378,Biecz,49.73596,21.26301,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32379,Bielsko-Biala,49.82245,19.04686,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32380,Biskupiec,53.86467,20.95692,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32381,Bochnia,49.96905,20.43028,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32382,Brzesko,49.96911,20.60606,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32383,Busko-Zdroj,50.479408,20.71818,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32384,Chrzanow,50.1345643,19.4001765,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32385,Ciechanow,52.8814838,20.6197948,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32386,Czersk,53.79589,17.97647,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32387,Czluchow,53.6671796,17.359013,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32388,Dzierzoniow,50.7308605,16.6567892,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32389,Gizycko,54.036405,21.7667341,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32390,Glogowek,50.35349,17.86435,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32391,Gorlice,49.65563,21.16035,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32392,Gorzow Slaski,51.02871,18.42304,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32393,Grodkow,50.69625,17.38516,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32394,Grudziadz,53.4837486,18.753565,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32395,Grybow,49.62406,20.94789,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32396,Hrubieszow,50.80502,23.89251,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32397,Izbicko,50.57163,18.15585,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32398,Janow Lubelski,50.70695,22.41039,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32399,Jaroslaw,50.01612,22.67775,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32400,Jaslo,49.7445663,21.4722875,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32401,Jastrowie,53.42048,16.81756,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32402,Jastrzebie,53.2152803,19.5205355,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32403,Jawor,51.05132,16.19347,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32404,Jedrzejow,50.639337,20.3038771,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32405,Ketrzyn,54.07657,21.37504,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32406,Kety,49.8807299,19.2228003,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32407,Kluczbork,50.97281,18.21816,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32408,Kolbuszowa,50.2441,21.7761,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32409,Kolo,52.20024,18.63865,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32410,Krapkowice,50.47515,17.96539,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32411,Krasnik,50.9236,22.22706,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32412,Krasnystaw,50.98464,23.1742,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32413,Krosno,49.68866,21.77058,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32414,Lancut,50.064678,22.239401,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32415,Lebork,54.544642,17.7532511,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32416,Lezajsk,50.26187,22.41924,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32417,Limanowa,49.70594,20.42204,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32418,Lubaczow,50.15609,23.123489,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32419,Lukow,51.927158,22.3830241,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32420,Mielec,50.28709,21.4239,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32421,Mragowo,53.8641596,21.3048734,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32422,Mszana Dolna,49.67432,20.07992,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32423,Nisko,50.52001,22.13955,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32424,Nowa Sarzyna,50.32086,22.34456,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32425,Nowe Miasto Lubawskie,53.42079,19.59515,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32426,Nowogard,53.67437,15.1163,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32427,Olesno,50.87698,18.42094,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32428,Olsztyn,50.75185,19.26737,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32429,Ostroda,53.6963007,19.9647952,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32430,Ostroleka,53.0876544,21.5592554,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32431,Ozarow,50.88758,21.66654,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32432,Ozimek,50.67944,18.2137,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32433,Paczkow,50.46395,17.00658,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32434,Pilzno,49.97883,21.29228,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32435,Pisz,53.62744,21.81253,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32436,Plock,52.54682,19.70638,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32437,Polkowice,51.50391,16.07261,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32438,Polska Cerekiew,50.2277372,18.1267352,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32439,Praszka,51.05375,18.45317,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32440,Przeworsk,50.05912,22.49408,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32441,Przywory,50.5737479,17.9871321,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32442,Pszczyna,49.98037,18.95382,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32443,Pszow,50.03994,18.39472,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32444,Pulawy,51.41655,21.96939,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32445,Pyskowice,51.17805,15.9448,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32446,Rydultowy,50.05857,18.41703,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32447,Rymanow,49.57649,21.86811,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32448,Sandomierz,50.68265,21.74898,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32449,Skoczow,49.8031512,18.790762,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32450,Stalowa Wola,50.58286,22.05334,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32451,Starachowice,51.0374,21.07126,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32452,Strzelce Opolskie,50.5107,18.30056,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32453,Sucha Beskidzka,49.74188,19.59429,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32454,Swidnica,50.84378,16.48859,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32455,Swieca,51.5454583,17.7046513,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32456,Sycow,51.30814,17.71979,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32457,Szczecinek,53.70791,16.69937,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32458,Szczekociny,50.62669,19.825,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32459,Szczytno,53.56259,20.98747,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32460,Szprotawa,51.56563,15.53664,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32461,Tarnobrzeg,50.57304,21.67937,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32462,Tomaszow Lubelski,50.44767,23.41616,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32463,Toszek,50.45442,18.52209,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32464,Tychy,50.119469,18.98443,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32465,Ustron,49.719657,18.8120576,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32466,Walcz,53.2734739,16.4752847,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32467,Wielun,51.22097,18.56964,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32468,Wodzislaw Slaski,50.003137,18.4719102,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32469,Wrzesnia,52.32382,17.56654,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32470,Wschowa,51.80705,16.31663,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32471,Zabkowice Slaskie,50.5893617,16.8132419,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32472,Zdunska Wola,51.59915,18.93974,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32473,Zloty Stok,50.44472,16.87586,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32474,Znin,52.84958,17.71992,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32475,Zory,50.04523,18.70062,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32476,Zywiec,49.6912999,19.1823983,NA,PL,Europe/Warsaw,TRUE,FALSE,FALSE
32477,Agueda,40.5772,-8.44442,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32478,Alcobaca,39.55223,-8.9775,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32479,Aldeia da Ponte,40.4136059,-6.869541,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32480,Alfaiates,40.3912278,-6.9134957,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32481,Arco de Baulhe,41.48527,-7.96082,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32482,Arcos de Valdevez,41.84668,-8.41905,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32483,Bombarral,39.26723,-9.15795,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32484,Boticas,41.68987,-7.66594,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32485,Cacarelhos,41.55827,-6.43337,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32486,Caminha,41.87704,-8.83876,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32487,Carcao,41.5919226,-6.5879915,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32488,Carrazeda de Ansiaes,41.2424538,-7.3078154,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32489,Castro Verde,37.69828,-8.08581,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32490,Cerdeirinhas,41.3422691,-8.0283176,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32491,Coelhoso,41.65351,-6.66657,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32492,Estremoz,38.84432,-7.58585,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32493,Evora,38.56667,-7.9,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32494,Freixo,41.16705,-8.14467,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32495,Freixo de Espada A Cinta,41.0929184,-6.8097992,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32496,Izeda,41.5683,-6.72017,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32497,Loule,37.13772,-8.01968,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32498,Miranda do Douro,41.4995412,-6.2712311,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32499,Mogadouro,41.34034,-6.71187,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32500,Moimenta da Beira,40.98383,-7.61765,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32501,Monsanto,40.0388745,-7.115065,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32502,Montalegre,41.82357,-7.78971,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32503,Montemor-o-Novo,38.6472831,-8.2122888,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32504,Moura,38.1401,-7.44856,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32505,Nisa,39.51667,-7.65,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32506,Olhao,37.0286,-7.8411,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32507,Paradinha,41.00772,-7.60602,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32508,Paredes de Coura,41.91012,-8.56094,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32509,Ponte da Barca,41.80451,-8.41554,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32510,Ponte do Lima,41.76719,-8.58393,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32511,Portalegre,39.29379,-7.43122,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32512,Povoa de Varzim,41.3803685,-8.7609294,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32513,Povoa do Lanhoso,41.5763783,-8.2702936,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32514,Quintanilha,41.75006,-6.57069,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32515,Sabugal,40.35127,-7.09104,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32516,Santulhao,41.5639726,-6.6229692,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32517,Sao Bartolomeu de Messines,37.2568841,-8.2862187,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32518,Serpa,37.94581,-7.59754,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32519,Torre de Moncorvo,41.1742164,-7.0534405,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32520,Trancoso,40.78329,-7.35016,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32521,Valpacos,41.608716,-7.3109056,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32522,Venda Nova,38.7553352,-9.22026,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32523,Vidago,41.64013,-7.57175,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32524,Vidigueira,38.20995,-7.8005,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32525,Vieira do Minho,41.63292,-8.14252,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32526,Vila da Ponte,40.91868,-7.50999,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32527,Vila Flor,41.3082814,-7.1534675,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32528,Vila Nova da Cerveira,41.94118,-8.7423,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32529,Vila Pouca,41.6544516,-8.378462,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32530,Vila Praia de Ancora,41.81098,-8.85255,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32531,Vimioso,41.58473,-6.52767,NA,PT,Europe/Lisbon,TRUE,FALSE,FALSE
32532,Buhusi,46.724227,26.696173,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32533,Campina,45.1369957,25.742141,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32534,Corabia,43.7776486,24.5129085,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32535,Faget,45.8527957,22.1729057,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32536,Gura Humorului,47.5522001,25.8842475,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32537,Harlau,47.4284267,26.9091247,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32538,Hateg,45.6068844,22.9493625,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32539,Husi,46.67361,28.05944,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32540,Mizil,44.9981642,26.441765,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32541,Oltenita,44.0854664,26.6374829,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32542,Pascani,47.254761,26.722349,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32543,Strehaia,44.6242425,23.1918416,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32544,Targu Frumos,47.2085397,27.0083561,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32545,Turnu Magurele,43.757912,24.86595,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32546,Zimnicea,43.656971,25.369699,NA,RO,Europe/Bucharest,TRUE,FALSE,FALSE
32547,Aleksinac,43.549999,21.700001,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32548,Bujanovac,42.4609263,21.7662019,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32549,Cicevac,43.7212584,21.4436651,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32550,Cuprija,43.92889,21.37682,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32551,Gilan,42.4631,21.4694,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32552,Kruuevac,43.583439,21.33707,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32553,Markovac (Vrsac),45.148911,21.466061,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32554,Paracin,43.861591,21.41658,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32555,Predejane,42.828232,22.13002,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
32556,Raska,43.288877,20.6180808,NA,RS,Europe/Belgrade,TRUE,FALSE,FALSE
